conceptId	system	en	ru
FMA55799	skeletal	left upper secondary canine tooth	
FMA55801	skeletal	upper first secondary premolar tooth	
FMA55802	skeletal	upper second secondary premolar tooth	
FMA55803	skeletal	lower first secondary premolar tooth	
FMA55804	skeletal	lower second secondary premolar tooth	
FMA55811	skeletal	upper first secondary molar tooth	
FMA55812	skeletal	upper second secondary molar tooth	
FMA55814	skeletal	lower first secondary molar tooth	
FMA55815	skeletal	lower second secondary molar tooth	
FMA57140	skeletal	right lower lateral secondary incisor tooth	
FMA57141	skeletal	left lower lateral secondary incisor tooth	
FMA57142	skeletal	right lower central secondary incisor tooth	
FMA57143	skeletal	left lower central secondary incisor tooth	
FMA57965	skeletal	zone of investing fascia	
FMA58071	sensory	chamber of eyeball	
FMA58101	sensory	layer of wall of eyeball	
FMA58102	sensory	fibrous layer of eyeball	
FMA58235	sensory	iris	
FMA58236	sensory	right iris	
FMA58237	sensory	left iris	
FMA58238	sensory	cornea	
FMA58239	sensory	right cornea	
FMA58240	sensory	left cornea	
FMA58241	sensory	lens	
FMA58242	sensory	right lens	
FMA58243	sensory	left lens	
FMA58245	sensory	lacrimal canaliculus	
FMA58269	sensory	sclera	
FMA58271	sensory	right sclera	
FMA58272	sensory	left sclera	
FMA58274	muscular	muscle of trunk	
FMA58298	sensory	choroid	
FMA58299	sensory	right choroid	
FMA58300	sensory	left choroid	
FMA58420	skeletal	zone of investing fascia of free lower limb	
FMA58421	skeletal	zone of investing fascia of lower limb	
FMA58431	sensory	corona ciliaris	
FMA58479	sensory	region of ciliary body	
FMA58483	sensory	right corona ciliaris	
FMA58484	sensory	left corona ciliaris	
FMA58599	sensory	region of retina	
FMA58604	sensory	optic part of retina	
FMA58607	sensory	optic part of right retina	
FMA58608	sensory	optic part of left retina	
FMA58741	skeletal	zone of investing fascia of thigh	
FMA58775	skeletal	zone of fascia lata	
FMA58776	skeletal	right iliotibial tract	
FMA58777	skeletal	left iliotibial tract	
FMA58817	sensory	subdivision of head proper	
FMA58827	sensory	vitreous body	
FMA58828	sensory	right vitreous body	
FMA58829	sensory	left vitreous body	
FMA58838	sensory	suspensory ligament of lens	
FMA58839	sensory	suspensory ligament of right lens	
FMA58840	sensory	suspensory ligament of left lens	
FMA59086	sensory	tarsal plate of eyelid	
FMA59087	sensory	tarsal plate of upper eyelid	
FMA59088	sensory	tarsal plate of lower eyelid	
FMA59089	sensory	tarsal plate of right lower eyelid	
FMA59090	sensory	tarsal plate of left lower eyelid	
FMA59091	sensory	tarsal plate of right upper eyelid	
FMA59092	sensory	tarsal plate of left upper eyelid	
FMA59101	sensory	lacrimal gland	
FMA59102	sensory	right lacrimal gland	
FMA59103	sensory	left lacrimal gland	
FMA59402	sensory	lacrimal lake	
FMA59502	respiratory	nasal cartilage	
FMA59503	respiratory	septal nasal cartilage	
FMA59504	skeletal	major alar cartilage	
FMA59505	skeletal	right major alar cartilage	
FMA59506	skeletal	left major alar cartilage	
FMA59511	respiratory	lateral nasal cartilage	
FMA59512	respiratory	right lateral nasal cartilage	
FMA59513	respiratory	left lateral nasal cartilage	
FMA59541	sensory	right lacrimal lake	
FMA59542	sensory	left lacrimal lake	
FMA59545	sensory	right lacrimal sac	
FMA59546	sensory	left lacrimal sac	
FMA59555	sensory	right nasolacrimal duct	
FMA59556	sensory	left nasolacrimal duct	
FMA59582	sensory	right lacrimal canaliculus	
FMA59583	sensory	left lacrimal canaliculus	
FMA59762	skeletal	gingiva	
FMA59763	skeletal	gingiva of upper jaw	
FMA59764	skeletal	gingiva of lower jaw	
FMA59788	digestive	major salivary gland	
FMA59791	digestive	sublingual gland	
FMA59802	digestive	right submandibular gland	
FMA59803	digestive	left submandibular gland	
FMA59804	digestive	right sublingual gland	
FMA59805	digestive	left sublingual gland	
FMA59816	integumentary	lip	
FMA61284	nervous	neural tree organ	
FMA61708	sensory	subdivision of auriculotemporal part of head	
FMA61775	arterial	physical anatomical entity	
FMA61815	nervous	cardinal segment of brain	
FMA61820	nervous	segment of cerebral hemisphere	
FMA61823	nervous	lobe of cerebral hemisphere	
FMA61833	nervous	caudate nucleus	
FMA61834	nervous	putamen	
FMA61835	nervous	globus pallidus	
FMA61842	nervous	septum of telencephalon	
FMA61857	nervous	superior frontal gyrus	
FMA61859	nervous	middle frontal gyrus	
FMA61860	nervous	inferior frontal gyrus	
FMA61894	nervous	precentral gyrus	
FMA61896	nervous	postcentral gyrus	
FMA61897	nervous	supramarginal gyrus	
FMA61899	nervous	superior parietal lobule	
FMA61906	nervous	middle temporal gyrus	
FMA61907	nervous	inferior temporal gyrus	
FMA61908	nervous	fusiform gyrus	
FMA61918	nervous	parahippocampal gyrus	
FMA61934	sensory	choroid plexus of cerebral hemisphere	
FMA61950	nervous	internal capsule	
FMA61965	nervous	fornix of forebrain	
FMA61970	nervous	commissure of fornix of forebrain	
FMA61974	nervous	stria terminalis	
FMA61975	nervous	lamina terminalis	
FMA61993	nervous	midbrain	
FMA61996	nervous	segment of forebrain	
FMA61997	nervous	segment of midbrain	
FMA61998	nervous	segment of hindbrain	
FMA62004	nervous	medulla oblongata	
FMA62007	nervous	thalamus	
FMA62008	nervous	hypothalamus	
FMA62032	nervous	habenula	
FMA62045	nervous	optic chiasm	
FMA62046	nervous	optic tract	
FMA62072	nervous	posterior commissure	
FMA62080	nervous	stria medullaris of thalamus	
FMA62209	nervous	lateral geniculate body	
FMA62211	nervous	medial geniculate body	
FMA62327	nervous	tuber cinereum	
FMA62374	nervous	segment of telencephalon	
FMA62382	nervous	right optic tract	
FMA62394	nervous	peduncle of midbrain	
FMA62398	nervous	segment of midbrain tectum	
FMA62403	nervous	superior colliculus	
FMA62404	nervous	inferior colliculus	
FMA62434	nervous	cingulate gyrus	
FMA62445	nervous	commissure of diencephalon	
FMA62466	nervous	capsule of cerebral hemisphere	
FMA62493	nervous	hippocampus	
FMA62504	venous	tributary of deep palmar venous arch	
FMA62506	venous	dorsal venous network of right hand	
FMA62507	venous	dorsal venous network of left hand	
FMA62512	venous	trunk of systemic vein	
FMA63103	digestive	pancreatic duct tree	
FMA63120	digestive	parenchyma of pancreas	
FMA63812	arterial	set of arteries	
FMA63814	venous	set of veins	
FMA63822	arterial	posterior intercostal arteries	
FMA64796	digestive	region of serous membrane	
FMA64822	muscular	superficial muscle of neck	
FMA64829	muscular	scalene muscle	
FMA64916	muscular	thenar muscle	
FMA64917	muscular	hypothenar muscle	
FMA64922	muscular	gluteal muscle	
FMA64989	digestive	heterogeneous cluster	
FMA64990	sensory	organ part cluster	
FMA65004	muscular	superficial muscle of posterior compartment of leg	
FMA65008	muscular	deep muscle of posterior compartment of leg	
FMA65014	muscular	right flexor hallucis longus	
FMA65015	muscular	left flexor hallucis longus	
FMA65016	muscular	right flexor digitorum longus	
FMA65017	muscular	left flexor digitorum longus	
FMA65018	skeletal	right tibialis posterior	
FMA65019	skeletal	left tibialis posterior	
FMA65020	muscular	intrinsic muscle of foot	
FMA65045	muscular	intrinsic muscle of dorsum of foot	
FMA65046	muscular	intrinsic muscle of plantar part of foot	
FMA65132	nervous	nerve	
FMA65198	muscular	superficial head of right flexor pollicis brevis	
FMA65199	muscular	superficial head of left flexor pollicis brevis	
FMA65410	connective	intermediate tendon	
FMA65470	skeletal	proximal phalanx of left thumb	
FMA65539	nervous	subdivision of parasympathetic nervous system	
FMA65551	nervous	subdivisionof autonomic nervous system	
FMA66241	arterial	first posterior intercostal artery	
FMA66242	arterial	right first posterior intercostal artery	
FMA66243	arterial	left first posterior intercostal artery	
FMA66267	arterial	variant systemic artery	
FMA66320	arterial	thoracodorsal artery	
FMA66321	arterial	right thoracodorsal artery	
FMA66322	arterial	left thoracodorsal artery	
FMA66326	arterial	pulmonary artery	
FMA66332	arterial	zone of artery	
FMA66358	arterial	trunk of superior mesenteric artery	
FMA66362	arterial	trunk of renal artery	
FMA66363	arterial	trunk of right renal artery	
FMA66364	arterial	trunk of left renal artery	
FMA66464	arterial	systemic artery	
FMA66562	arterial	trunk of thoraco-acromial artery	
FMA66563	arterial	trunk of right thoraco-acromial artery	
FMA66564	arterial	trunk of left thoraco-acromial artery	
FMA66643	venous	pulmonary vein	
FMA66644	venous	systemic vein	
FMA66645	venous	portal vein	
FMA66791	skeletal	proximal phalanx of left little finger	
FMA67165	arterial	material anatomical entity	
FMA67242	nervous	gray matter of neuraxis	
FMA67325	nervous	occipital lobe	
FMA67329	nervous	insula	
FMA67498	muscular	organ	
FMA67504	sensory	subdivision of cardinal body part	
FMA67536	integumentary	cardinal tissue part	
FMA67538	integumentary	subdivision of epithelium	
FMA67601	skeletal	process of organ	
FMA67619	arterial	organ region	
FMA67936	nervous	left optic tract	
FMA67942	nervous	segment of metencephalon	
FMA67943	nervous	pons	
FMA67944	nervous	cerebellum	
FMA67950	nervous	stria of telencephalon	
FMA67951	nervous	lamina of cerebral hemisphere	
FMA67957	nervous	segment of gyrus of cerebral hemisphere	
FMA67977	venous	dorsal venous network of hand	
FMA68045	arterial	segment of thoracic aorta	
FMA68068	venous	inferior phrenic vein	
FMA68109	arterial	bronchial artery	
FMA68192	arterial	lobar artery	
FMA68197	arterial	right upper lobar artery	
FMA68208	respiratory	pulmonary segment of bronchial tree	
FMA68211	respiratory	right apical segmental bronchial tree	
FMA68212	respiratory	right anterior segmental bronchial tree	
FMA68213	respiratory	right posterior segmental bronchial tree	
FMA68214	respiratory	medial segmental bronchial tree	
FMA68215	respiratory	lateral segmental bronchial tree	
FMA68216	respiratory	right superior segmental bronchial tree	
FMA68218	respiratory	right medial basal segmental bronchial tree	
FMA68220	respiratory	right lateral basal segmental bronchial tree	
FMA68221	respiratory	right posterior basal segmental bronchial tree	
FMA68222	respiratory	left anterior segmental bronchial tree	
FMA68223	respiratory	left apical segmental bronchial tree	
FMA68225	respiratory	left posterior segmental bronchial tree	
FMA68226	respiratory	superior lingular bronchial tree	
FMA68227	respiratory	inferior lingular bronchial tree	
FMA68228	respiratory	left superior segmental bronchial tree	
FMA68229	respiratory	posterior basal segmental bronchial tree	
FMA68230	respiratory	left medial basal segmental bronchial tree	
FMA68231	respiratory	left anterior basal segmental bronchial tree	
FMA68232	respiratory	left lateral basal segmental bronchial tree	
FMA68233	respiratory	left posterior basal segmental bronchial tree	
FMA68236	respiratory	posterior segmental bronchial tree	
FMA68237	respiratory	superior segmental bronchial tree	
FMA68320	respiratory	medial basal segmental bronchial tree	
FMA68321	respiratory	right anterior basal segmental bronchial tree	
FMA68322	respiratory	lateral basal segmental bronchial tree	
FMA68418	respiratory	right main bronchus proper	
FMA68667	arterial	subsegmental part of apical segmental artery	
FMA68668	arterial	subsegmental part of posterior segmental artery	
FMA68672	arterial	posterior part of posterior segmental artery	
FMA68673	arterial	posterior part of right posterior segmental artery	
FMA68675	arterial	subsegmental part of anterior segmental artery	
FMA68676	arterial	posterior part of anterior segmental artery	
FMA68677	arterial	posterior branch of right anterior segmental artery	
FMA68689	arterial	subsegmental part of lateral segmental artery	
FMA68690	arterial	posterior branch of lateral segmental artery	
FMA68692	arterial	subsegmental part of medial segmental artery	
FMA68693	arterial	superior branch of medial segmental artery	
FMA68694	arterial	inferior branch of medial segmental artery	
FMA68704	arterial	medial branch of superior segmental artery	
FMA68705	arterial	subsegmental part of superior segmental artery	
FMA68706	arterial	medial branch of right superior segmental artery	
FMA68708	arterial	superior branch of superior segmental artery	
FMA68709	arterial	superior branch of right superior segmental artery	
FMA68711	arterial	lateral branch of superior segmental artery	
FMA68712	arterial	lateral branch of right superior segmental artery	
FMA68720	arterial	subsegmental part of anterior basal segmental artery	
FMA68721	arterial	lateral branch of anterior basal segmental artery	
FMA68725	arterial	lateral branch of right anterior basal segmental artery	
FMA68727	arterial	subsegmental part of lateral basal segmental artery	
FMA68728	arterial	lateral branch of right lateral basal segmental artery	
FMA68733	arterial	subsegmental part of posterior basal segmental artery	
FMA68737	arterial	laterobasal branch of posterior basal segmental artery	
FMA68738	arterial	laterobasal branch of right posterior basal segmental artery	
FMA68740	arterial	mediobasal branch of posterior basal segmental artery	
FMA68741	arterial	mediobasal branch of right posterior basal segmental artery	
FMA68878	venous	trunk of segmental pulmonary vein	
FMA68879	venous	trunk of apical segmental vein	
FMA68880	venous	trunk of right apical segmental vein	
FMA68926	venous	superior part of right anterior segmental vein	
FMA68928	venous	inferior part of right anterior segmental vein	
FMA68944	venous	posterior part of lateral segmental vein	
FMA68982	venous	superior part of medial segmental vein	
FMA68983	venous	inferior part of medial segmental vein	
FMA69264	arterial	inferior suprarenal artery	
FMA69265	arterial	right inferior suprarenal artery	
FMA69266	arterial	left inferior suprarenal artery	
FMA69418	arterial	trunk of branch of popliteal artery	
FMA69458	arterial	subdivision of external iliac artery	
FMA69459	arterial	subdivision of deep femoral artery	
FMA69476	arterial	subdivision of anterior tibial artery	
FMA69490	arterial	right lateral tarsal artery	
FMA69491	arterial	left lateral tarsal artery	
FMA69494	arterial	right arcuate artery	
FMA69495	arterial	left arcuate artery	
FMA69513	arterial	deep plantar artery	
FMA69514	arterial	right deep plantar artery	
FMA69515	arterial	left deep plantar artery	
FMA69517	arterial	distal perforating artery	
FMA69559	arterial	zone of trunk of lateral plantar artery	
FMA69713	arterial	digital artery of foot	
FMA69796	arterial	subdivision of internal iliac artery	
FMA69803	arterial	subdivision of anterior division of internal iliac artery	
FMA69805	arterial	subdivision of internal pudendal artery	
FMA70247	arterial	subdivision of external iliac artery proper	
FMA70248	arterial	femoral artery	
FMA70249	arterial	right femoral artery	
FMA70250	arterial	left femoral artery	
FMA70251	arterial	subdivision of femoral artery	
FMA70345	arterial	subdivision of subclavian artery	
FMA70353	arterial	subdivision of thyrocervical artery	
FMA70358	arterial	subdivision of internal thoracic artery	
FMA70399	arterial	subdivision of costocervical artery	
FMA70408	arterial	subdivision of thoraco-acromial artery	
FMA70422	arterial	subdivision of subscapular artery	
FMA70429	arterial	subdivision of celiac artery	
FMA70433	arterial	subdivision of common hepatic artery	
FMA70436	arterial	subdivision of gastroduodenal artery	
FMA70437	arterial	superior pancreaticoduodenal artery	
FMA70439	arterial	subdivision of right hepatic artery	
FMA70440	arterial	subdivision of left hepatic artery	
FMA70445	arterial	posterior superior segmental hepatic artery	
FMA70446	arterial	posterior inferior segmental hepatic artery	
FMA70447	arterial	caudate lobe branch of right hepatic artery	
FMA70449	arterial	medial superior segmental hepatic artery	
FMA70450	arterial	medial inferior segmental hepatic artery	
FMA70452	arterial	lateral superior segmental hepatic artery	
FMA70453	arterial	lateral inferior segmental hepatic artery	
FMA70455	arterial	caudate lobe branch of left hepatic artery	
FMA70456	arterial	trunk of right hepatic artery	
FMA70457	arterial	trunk of left hepatic artery	
FMA70470	arterial	subdivision of splenic artery	
FMA70471	arterial	pancreatic artery	
FMA70478	arterial	subdivision of superior mesenteric artery	
FMA70480	arterial	posterior inferior pancreaticoduodenal artery	
FMA70481	arterial	subdivision of inferior pancreaticoduodenal artery	
FMA70483	arterial	subdivision of inferior mesenteric artery	
FMA70484	arterial	segment of renal artery	
FMA70488	arterial	posterior division of renal artery	
FMA70489	arterial	posterior division of right renal artery	
FMA70490	arterial	posterior division of left renal artery	
FMA70491	arterial	ureteric segment of renal artery	
FMA70492	arterial	ureteric segment of right renal artery	
FMA70493	arterial	ureteric segment of left renal artery	
FMA70494	arterial	segmental renal artery	
FMA70499	arterial	superior segmental renal artery	
FMA70502	arterial	inferior segmental renal artery	
FMA70503	arterial	posterior segmental renal artery	
FMA70504	arterial	subdivision of common carotid artery	
FMA70506	arterial	subdivision of internal carotid artery	
FMA70523	arterial	subdivision of cerebral part of internal carotid artery	
FMA70593	integumentary	subdivision of epidermis	
FMA70676	nervous	subdivision of superior temporal gyrus	
FMA70703	nervous	posterior part of superior temporal gyrus	
FMA70741	integumentary	set of facial hairs	
FMA70752	integumentary	set of hairs	
FMA70779	muscular	set of organs	
FMA70800	arterial	set of dorsal metacarpal arteries	
FMA70801	arterial	set of dorsal digital arteries	
FMA70815	arterial	set of perforating arteries	
FMA70821	arterial	set of common plantar digital arteries	
FMA70839	venous	set of anterior intercostal veins	
FMA70917	venous	set of dorsal digital veins	
FMA70919	venous	set of plantar digital veins	
FMA70922	venous	set of perforating veins	
FMA71012	integumentary	skin appendage	
FMA71209	venous	tributary of axillary vein	
FMA71210	venous	lateral thoracic vein	
FMA71211	venous	right lateral thoracic vein	
FMA71212	venous	left lateral thoracic vein	
FMA71213	venous	thoracodorsal vein	
FMA71214	venous	right thoracodorsal vein	
FMA71215	venous	left thoracodorsal vein	
FMA71235	nervous	region of dura mater	
FMA71307	muscular	set of interspinales lumborum	
FMA71309	muscular	set of interspinales cervicis	
FMA71313	muscular	set of levatores costarum longi	
FMA71314	muscular	set of levatores costarum breves	
FMA71318	muscular	set of lumbricals of hand	
FMA71319	muscular	set of dorsal interossei of hand	
FMA71320	muscular	set of palmar interossei of hand	
FMA71442	muscular	set of anterior cervical intertransversarii	
FMA71443	muscular	set of posterior cervical intertransversarii	
FMA71502	arterial	set of posterior temporal branches of lateral occipital artery	
FMA71537	arterial	set of oesophageal branches of thoracic aorta	
FMA71562	arterial	set of calcaneal branches of posterior tibial artery	
FMA71564	arterial	set of plantar digital arteries proper	
FMA71708	arterial	right lobe branch of right hepatic artery	
FMA71709	arterial	subdivision of right lobe branch of right hepatic artery	
FMA71710	arterial	left lobe branch of left hepatic artery	
FMA71736	arterial	subdivision of left lobe branch of left hepatic artery	
FMA71856	digestive	segment of biliary tree	
FMA71859	digestive	segment of right hepatic biliary tree	
FMA71860	digestive	segment of left hepatic biliary tree	
FMA71865	digestive	segmental tributary of right hepatic biliary tree	
FMA71866	digestive	segmental tributary of left hepatic biliary tree	
FMA71869	digestive	posterior superior tributary of right hepatic biliary tree	
FMA71870	digestive	posterior inferior tributary of right hepatic biliary tree	
FMA71885	digestive	medial superior tributary of left hepatic biliary tree	
FMA71886	digestive	medial inferior tributary of left hepatic biliary tree	
FMA71887	digestive	lateral superior tributary of left hepatic biliary tree	
FMA71888	digestive	lateral inferior tributary of left hepatic biliary tree	
FMA71889	digestive	caudate lobe tributary of left hepatic biliary tree	
FMA71903	venous	subdivision of hepatic portal vein	
FMA71904	venous	pre-hepatic portal vein	
FMA71905	venous	subdivision of right hepatic portal vein	
FMA71906	venous	subdivision of left hepatic portal vein	
FMA71907	venous	trunk of branch of hepatic portal vein	
FMA71908	skeletal	proximal phalanx of left middle finger	
FMA71915	skeletal	proximal phalanx of left index finger	
FMA71916	skeletal	proximal phalanx of left ring finger	
FMA72058	connective	intrinsic ligament of larynx	
FMA72308	connective	stylohyoid ligament	
FMA72309	connective	right stylohyoid ligament	
FMA72311	connective	left stylohyoid ligament	
FMA72653	nervous	right superior frontal gyrus	
FMA72654	nervous	left superior frontal gyrus	
FMA72655	nervous	right middle frontal gyrus	
FMA72656	nervous	left middle frontal gyrus	
FMA72657	nervous	right inferior frontal gyrus	
FMA72658	nervous	left inferior frontal gyrus	
FMA72661	nervous	right precentral gyrus	
FMA72662	nervous	left precentral gyrus	
FMA72665	nervous	right postcentral gyrus	
FMA72666	nervous	left postcentral gyrus	
FMA72667	nervous	right supramarginal gyrus	
FMA72668	nervous	left supramarginal gyrus	
FMA72669	nervous	right angular gyrus	
FMA72670	nervous	left angular gyrus	
FMA72671	nervous	right superior parietal lobule	
FMA72672	nervous	left superior parietal lobule	
FMA72685	nervous	right middle temporal gyrus	
FMA72686	nervous	left middle temporal gyrus	
FMA72687	nervous	right inferior temporal gyrus	
FMA72688	nervous	left inferior temporal gyrus	
FMA72689	nervous	right fusiform gyrus	
FMA72690	nervous	left fusiform gyrus	
FMA72705	nervous	right parahippocampal gyrus	
FMA72706	nervous	left parahippocampal gyrus	
FMA72713	nervous	right hippocampus	
FMA72714	nervous	left hippocampus	
FMA72717	nervous	right cingulate gyrus	
FMA72718	nervous	left cingulate gyrus	
FMA72804	nervous	posterior part of right superior temporal gyrus	
FMA72805	nervous	posterior part of left superior temporal gyrus	
FMA72826	nervous	right caudate nucleus	
FMA72827	nervous	left caudate nucleus	
FMA72828	nervous	right putamen	
FMA72829	nervous	left putamen	
FMA72830	nervous	right globus pallidus	
FMA72831	nervous	left globus pallidus	
FMA72832	nervous	right amygdala	
FMA72833	nervous	left amygdala	
FMA72906	nervous	right internal capsule	
FMA72907	nervous	left internal capsule	
FMA72924	nervous	right fornix of forebrain	
FMA72925	nervous	left fornix of forebrain	
FMA72940	nervous	left stria terminalis	
FMA72975	nervous	right occipital lobe	
FMA72976	nervous	left occipital lobe	
FMA72977	nervous	right insula	
FMA72978	nervous	left insula	
FMA73203	arterial	trunk of subdivision of axillary artery	
FMA73204	arterial	trunk of branch of common iliac artery	
FMA73303	nervous	right lateral geniculate body	
FMA73304	nervous	left lateral geniculate body	
FMA73309	nervous	right medial geniculate body	
FMA73310	nervous	left medial geniculate body	
FMA73413	nervous	right stria medullaris of thalamus	
FMA73414	nervous	left stria medullaris of thalamus	
FMA73422	nervous	right superior colliculus	
FMA73423	nervous	left superior colliculus	
FMA73434	nervous	right inferior colliculus	
FMA73435	nervous	left inferior colliculus	
FMA74075	muscular	set of right levatores costarum longi	
FMA74076	muscular	set of left levatores costarum longi	
FMA74077	muscular	set of right levatores costarum breves	
FMA74078	muscular	set of left levatores costarum breves	
FMA74779	muscular	musculature of chest	
FMA74866	nervous	zone of diencephalon	
FMA74877	nervous	mammillary body	
FMA74912	arterial	trunk of anterior interventricular branch of left coronary artery	
FMA75445	connective	membrane organ component	
FMA75865	arterial	trunk of branch of internal carotid artery	
FMA76107	arterial	trunk of branch of middle cerebral artery	
FMA76127	arterial	trunk of inferior terminal branch of middle cerebral artery	
FMA76128	arterial	trunk of inferior terminal branch of right middle cerebral artery	
FMA76129	arterial	trunk of inferior terminal branch of left middle cerebral artery	
FMA76259	arterial	branch of vertebral artery	
FMA76264	arterial	intracranial branch of vertebral artery	
FMA76301	arterial	trunk of branch of subclavian artery	
FMA76547	arterial	trunk of branch of common hepatic artery	
FMA76574	arterial	trunk of gastroduodenal artery	
FMA76582	arterial	trunk of hepatic artery	
FMA76903	digestive	left duct of caudate lobe of liver	
FMA76998	arterial	supreme intercostal artery	
FMA77140	arterial	ulnar recurrent artery	
FMA77144	arterial	recurrent interosseous artery	
FMA77155	arterial	popliteal artery	
FMA77168	venous	median sacral vein	
FMA77177	muscular	iliocostalis	
FMA77178	muscular	longissimus	
FMA77179	muscular	spinalis	
FMA77180	muscular	splenius	
FMA77380	arterial	right popliteal artery	
FMA77381	arterial	left popliteal artery	
FMA77498	venous	circumflex scapular vein	
FMA77883	venous	subdivision of brachiocephalic vein	
FMA77884	venous	subdivision of subclavian vein	
FMA77949	venous	right circumflex scapular vein	
FMA77950	venous	left circumflex scapular vein	
FMA77954	venous	right anterior circumflex humeral vein	
FMA77955	venous	left anterior circumflex humeral vein	
FMA78021	venous	medial brachial vein	
FMA78048	venous	subdivision of superior vena caval tree	
FMA78049	venous	subdivision of inferior vena caval tree	
FMA78121	venous	superior phrenic vein	
FMA78204	venous	subdivision of external iliac vein	
FMA78207	venous	tributary of basilic vein	
FMA78467	nervous	cerebral aqueduct	
FMA78497	nervous	central canal of spinal cord	
FMA78562	arterial	set of organ regions	
FMA78590	nervous	set of heterogeneous clusters	
FMA79631	arterial	branch of sphenoid part of middle cerebral artery	
FMA79658	arterial	dorsal scapular artery	
FMA79979	muscular	sternocostal part of right pectoralis major	
FMA79980	muscular	sternocostal part of left pectoralis major	
FMA81150	nervous	lobule of cerebral hemisphere	
FMA81752	muscular	right cervical rotator	
FMA81753	muscular	left cervical rotator	
FMA82472	arterial	cardinal organ part	
FMA82481	sensory	organ chamber	
FMA82485	sensory	organ component layer	
FMA82494	digestive	lobular segment	
FMA82500	sensory	membranous layer	
FMA82594	arterial	segment of subclavian artery	
FMA82695	venous	trunk of right portal vein	
FMA82697	venous	trunk of left portal vein	
FMA82706	venous	caudate lobe branch of right portal vein	
FMA82734	nervous	right long ciliary nerve	
FMA82735	nervous	left long ciliary nerve	
FMA83115	nervous	cell part cluster	
FMA83143	nervous	cell part cluster of neuraxis	
FMA83153	nervous	organ component of neuraxis	
FMA83465	nervous	segment of white matter of neuraxis	
FMA83563	digestive	subdivision of muscle layer	
FMA83686	nervous	nucleus of neuraxis	
FMA83738	nervous	subarachnoid incisure	
FMA83740	nervous	interpeduncular fossa	
FMA83840	nervous	nucleus of brain	
FMA83854	nervous	stria of neuraxis	
FMA83856	nervous	lamina of neuraxis	
FMA83860	nervous	peduncle of neuraxis	
FMA83865	nervous	fornix of neuraxis	
FMA83874	nervous	gyrus of neuraxis	
FMA83904	nervous	septum of neuraxis	
FMA83906	nervous	commissure of neuraxis	
FMA83912	nervous	gray matter of diencephalon	
FMA83915	nervous	gray matter of hypothalamus	
FMA83929	nervous	white matter of neuraxis	
FMA83930	nervous	white matter of telencephalon	
FMA83966	nervous	tentorium cerebelli	
FMA84054	nervous	zone of neuraxis	
FMA84059	nervous	nuclear complex of neuraxis	
FMA84201	skeletal	secondary incisor tooth	
FMA84203	skeletal	secondary canine tooth	
FMA84207	skeletal	secondary molar tooth	
FMA84881	nervous	subdivision of subarachnoid space	
FMA84953	nervous	space of compartment of head	
FMA85095	venous	proper palmar digital vein of little finger	
FMA85096	venous	proper palmar digital vein of right index finger	
FMA85097	venous	proper palmar digital vein of left index finger	
FMA85098	venous	proper palmar digital vein of right middle finger	
FMA85099	venous	proper palmar digital vein of left middle finger	
FMA85100	venous	proper palmar digital vein of right ring finger	
FMA85101	venous	proper palmar digital vein of left ring finger	
FMA85102	venous	proper palmar digital vein of right little finger	
FMA85103	venous	proper palmar digital vein of left little finger	
FMA85107	arterial	third common palmar digital artery	
FMA85108	arterial	fourth common palmar digital artery	
FMA85110	arterial	branch of second common palmar digital artery	
FMA85111	arterial	medial proper palmar digital artery of middle finger	
FMA85112	arterial	medial proper palmar digital artery of right middle finger	
FMA85114	arterial	lateral proper palmar digital artery of ring finger	
FMA85115	arterial	lateral proper palmar digital artery of right ring finger	
FMA85116	arterial	lateral proper palmar digital artery of left ring finger	
FMA85117	arterial	branch of third common palmar digital artery	
FMA85118	arterial	left first common palmar digital artery	
FMA85119	arterial	right second common palmar digital artery	
FMA85120	arterial	left second common palmar digital artery	
FMA85121	arterial	right third common palmar digital artery	
FMA85122	arterial	left third common palmar digital artery	
FMA85123	arterial	right fourth common palmar digital artery	
FMA85124	arterial	left fourth common palmar digital artery	
FMA85453	muscular	head of muscle organ	
FMA86020	arterial	subdivision of transverse cervical artery	
FMA86033	muscular	opponens digiti minimi of foot	
FMA86034	muscular	opponens digiti minimi of right foot	
FMA86035	muscular	opponens digiti minimi of left foot	
FMA86103	sensory	region of organ component	
FMA86140	arterial	organ segment	
FMA86187	arterial	segment of arterial tree organ	
FMA86188	venous	segment of venous tree organ	
FMA86195	sensory	segment of lacrimal duct	
FMA86254	arterial	segment of systemic artery	
FMA86256	arterial	segment of arterial trunk	
FMA86340	arterial	superior segmental branch of right renal artery	
FMA86341	arterial	superior segmental branch of left renal artery	
FMA86346	arterial	inferior segmental branch of right renal artery	
FMA86347	arterial	inferior segmental branch of left renal artery	
FMA86348	arterial	posterior segmental branch of right renal artery	
FMA86349	arterial	posterior segmental branch of left renal artery	
FMA86375	connective	ligament organ component	
FMA86464	nervous	corpus callosum	
FMA86565	muscular	region of papillary muscle of left ventricle	
FMA86566	muscular	region of lateral papillary muscle of left ventricle	
FMA87217	arterial	descending thoracic aorta	
FMA87218	arterial	trunk of coronary artery	
FMA222905	digestive	segment of colon	
FMA223151	nervous	internal gray matter component	
FMA225818	sensory	region of layer of wall of eyeball	
FMA228667	arterial	set of organ parts	
FMA230984	skeletal	middle phalanx of little toe	
FMA230986	skeletal	middle phalanx of right little toe	
